This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN

1,February,+45.9,23:59,+32.4,00:00,90,23:59,72,15:16,+43.2,23:59,+25.5,00:09,+69.1,16:39,+68,02:01,+28.4,07:55,-999,00:00,0.24,21:48,29.35,10:18,28.88,23:59,9.6,20:10,52,0.75,0,0.75,5.507
2,February,+52.7,03:49,+23.4,23:59,93,02:48,36,11:06,+49.6,02:56,+5.2,11:06,+71.6,18:43,+67.6,11:12,+1.4,15:05,-999,00:00,0.04,00:00,29.68,23:59,28.82,04:03,24.6,07:07,203,0,1,0.75,113.114
3,February,+34.3,16:00,+20.3,08:06,58,08:30,32,16:04,+10.9,00:23,+5.5,17:05,+72,17:24,+68.2,09:24,+10.4,02:35,-999,00:00,0,00:00,29.79,12:18,29.68,23:59,8.7,02:35,322,0,2,0.75,24.189
4,February,+38.8,17:03,+18.1,08:03,75,08:58,30,17:08,+15.6,10:00,+6.3,18:30,+72.1,17:16,+68.2,08:21,+17.6,08:13,-999,00:00,0,00:00,29.68,00:48,29.23,23:59,5.8,14:06,213,0,3,0.75,3.987
5,February,+41.4,13:47,+32.5,07:25,86,12:31,40,04:10,+35.6,13:29,+12.4,00:13,+74.8,23:07,+68.9,10:47,+15.8,16:55,-999,00:00,0,00:00,29.23,00:03,28.82,13:33,21.9,14:56,290,0.12,0,0.12,47.194
6,February,+41.7,15:35,+32.4,05:56,57,07:49,40,16:02,+22.3,23:59,+16.7,03:17,+75.2,18:11,+69.4,10:12,+24.8,01:59,-999,00:00,0,00:00,29.29,13:18,29.17,00:03,8.7,14:45,138,0,1,0.12,30.33
7,February,+40.3,11:58,+30,23:59,84,20:40,52,00:00,+30.4,15:08,+19.8,23:44,+75,23:00,+69.6,07:01,+19.4,23:36,-999,00:00,0.04,13:52,29.26,00:48,29.06,18:18,8.3,23:07,272,0.2,0,0.2,8.018
8,February,+30,00:06,+11.8,23:34,74,11:52,32,16:29,+21.2,00:10,-0.2,16:29,+74.8,19:50,+69.3,09:01,+3.2,14:26,-999,00:00,0,23:59,29.65,22:33,29.17,00:18,15.4,14:50,272,0,1,0.2,48.922
9,February,+24.6,14:33,+10.8,02:00,68,08:46,0,08:16,+8.2,09:03,+0.1,15:45,+74.8,17:53,+69.1,08:35,+10.4,02:29,-999,00:00,0,00:00,29.62,07:33,29.44,23:59,7.2,13:36,273,0,2,0.2,17.855
10,February,+31.3,15:52,+6.8,07:59,63,02:22,0,10:23,+6.1,00:40,-8.1,20:15,+75,17:38,+68.9,09:51,-4,04:19,-999,00:00,0,00:00,29.5,12:33,29.41,23:59,9.6,04:19,273,0,3,0.2,19.167
11,February,+39.4,16:06,+10.9,07:55,55,08:24,0,08:20,+7.2,12:49,-5.4,19:35,+75,17:47,+69.1,09:08,+10.4,08:01,-999,00:00,0,00:00,29.47,11:18,29.35,23:59,11,23:27,278,0,4,0.2,39.57
12,February,+45.9,15:38,+30.4,02:43,39,23:59,22,16:54,+16,21:19,-2.7,01:13,+75.6,19:59,+69.3,09:25,+17.6,06:15,-999,00:00,0,00:00,29.5,22:18,29.29,05:18,14.1,14:16,291,0,5,0.2,72.441
13,February,+61.3,15:32,+32.7,04:04,49,04:18,19,23:59,+21.6,15:26,+13.6,03:14,+76.8,17:22,+69.4,07:41,+30.2,05:22,-999,00:00,0,00:00,29.44,00:03,29.12,23:59,17.4,23:52,206,0,6,0.2,76.1
14,February,+57.4,00:35,+33.4,23:59,50,23:59,19,00:43,+21.4,15:57,+13.5,02:59,+75.4,17:56,+69.8,08:52,+26.6,21:18,-999,00:00,0,00:00,29.59,23:59,29.03,06:48,22.4,00:26,305,0,7,0.2,123.055
15,February,+47.1,16:14,+22.6,07:43,70,08:19,27,17:20,+19.2,08:31,+10.2,20:20,+74.7,19:37,+69.3,09:04,+21.2,09:25,-999,00:00,0,00:00,29.71,11:33,29.47,23:59,8.3,14:14,57,0,8,0.2,19.576
16,February,+68.4,16:07,+29.5,01:18,49,03:21,17,15:11,+27.9,23:39,+11.3,00:59,+77.4,17:48,+69.4,07:43,+29.5,01:18,+70.3,16:11,0,00:00,29.47,12:33,29.38,20:33,10.1,15:22,216,0,9,0.2,25.091
17,February,+71.1,15:50,+48.7,03:17,46,03:22,22,17:27,+34.5,23:53,+25.2,20:18,+76.1,13:48,+69.8,07:31,+48.2,07:39,+72,15:55,0,00:00,29.41,01:18,29.17,20:33,15.4,12:55,192,0,10,0.2,66.382
18,February,+68.7,15:13,+47.1,23:59,44,08:31,15,16:56,+40.6,09:45,+7,23:59,+73.8,19:31,+70,08:46,+41,23:57,+70.2,14:47,0,00:00,29.5,23:59,29.2,00:48,19.2,15:47,265,0,11,0.2,99.469
19,February,+55,15:40,+32.5,23:59,32,23:59,18,17:04,+12.4,15:40,+3,22:32,+72,17:26,+68.2,09:01,+28.4,09:04,-999,00:00,0,00:00,29.62,23:18,29.5,01:33,11,16:17,258,0,12,0.2,43.967
20,February,+46,23:59,+30.4,06:15,56,22:09,31,11:20,+26.1,23:55,+5,07:24,+70,18:34,+68,10:12,+23,08:42,-999,00:00,0,00:00,29.62,01:18,29,23:59,7.6,08:42,55,0,13,0.2,12.206
21,February,+63.7,02:50,+34,23:59,87,13:17,34,03:43,+46.8,13:17,+25.9,00:01,+69.8,05:00,+68.4,14:41,+21.2,23:39,-999,00:00,0.43,18:29,29.12,23:59,28.85,18:34,24.2,03:56,293,1.02,0,1.02,54.027
22,February,+34.3,15:18,+30,23:59,78,10:36,55,22:36,+26.8,00:27,+16.2,23:59,+69.6,19:01,+68,08:53,+23,16:20,-999,00:00,0,00:00,29.53,23:48,29.12,00:33,8.3,16:20,290,0.04,0,0.04,3.026
23,February,+43.9,16:14,+28.6,07:24,60,08:17,36,16:26,+19.9,22:58,+13.8,10:15,+70.5,19:22,+67.5,10:06,+28.4,08:07,-999,00:00,0,00:00,29.59,11:03,29.38,23:59,6.7,17:37,61,0,1,0.04,1.952
24,February,+43.9,16:29,+34,01:06,87,18:23,49,03:20,+40.3,16:29,+18.5,00:42,+70.2,19:39,+68.4,09:59,+33.8,23:30,-999,00:00,0.24,23:51,29.38,00:48,28.94,23:59,7.6,22:57,18,0.98,0,0.98,3.197
25,February,+41.2,06:24,+29.5,23:59,90,06:30,42,16:38,+38.5,06:24,+15.3,16:38,+70.3,18:09,+68.2,10:20,+14,09:32,-999,00:00,0.24,00:00,29.5,23:04,28.67,05:35,15.4,09:32,294,0.63,0,0.63,34.246
26,February,+47.8,16:04,+28.2,00:48,73,03:15,37,17:08,+24.4,22:38,+18,11:52,+70.3,18:25,+68,09:22,+26.6,09:01,-999,00:00,0,00:00,29.47,00:48,29.17,23:59,10.1,11:54,62,0,1,0.63,22.893
27,February,+64.8,14:48,+37.2,06:35,88,23:52,31,14:23,+54.9,23:55,+23,00:09,+72,15:46,+68.4,09:35,+37.2,06:35,-999,00:00,0.2,20:01,29.26,10:48,29,23:59,10.5,13:02,244,0.24,0,0.24,22.043
28,February,+70.2,06:36,+32.9,23:59,84,00:00,36,06:56,+54,00:00,+14.2,23:42,+71.4,00:03,+69.3,23:52,+19.4,20:18,+75.4,05:06,1.42,07:02,29.5,23:59,28.82,05:33,28,06:56,300,0.51,0,0.51,65.049
