This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN

1,February,+47.5,16:23,+12,06:55,41,07:10,0,08:06,+7.3,16:23,-11.9,00:31,+67.1,09:38,+63.1,21:28,+12,06:56,-999,00:00,0,00:00,29.62,12:41,29.44,23:59,5.8,10:26,111,0,8,1.26,3.897
2,February,+50,15:36,+24.4,04:08,37,21:45,19,16:26,+14.2,21:45,-6.3,04:11,+66.4,08:46,+63.1,22:35,+24.4,04:08,-999,00:00,0,00:00,29.44,03:27,29.26,19:12,8.1,23:43,261,0,9,1.26,10.671
3,February,+39.7,00:07,+30.6,23:59,31,23:59,21,16:13,+4.3,23:51,-0.8,07:21,+66.2,21:54,+63.9,00:14,+24.8,04:33,-999,00:00,0,00:00,29.65,23:59,29.32,00:41,10.5,00:59,250,0,10,1.26,30.799
4,February,+42.4,14:28,+24.6,07:04,39,07:41,21,18:12,+5.4,14:28,-1.1,08:16,+66.9,12:28,+64.4,20:04,+24.6,07:04,-999,00:00,0,00:00,29.68,11:11,29.47,22:58,8.7,12:33,87,0,11,1.26,18.324
5,February,+39.9,14:35,+33.3,07:12,68,21:58,22,04:51,+25.5,21:48,-0.8,04:51,+66.4,08:19,+64.8,22:06,+21.2,22:46,-999,00:00,0.24,17:31,29.5,00:14,28.79,23:59,14.1,13:36,115,0.91,0,0.91,56.911
6,February,+37.6,11:52,+20.7,23:59,69,05:25,25,16:04,+25,05:25,-7.2,21:41,+66,11:50,+64.6,23:56,+20.7,23:59,-999,00:00,0,23:59,29.35,23:59,28.76,03:59,8.7,00:08,60,0,1,0.91,8.093
7,February,+39.4,16:26,+15.8,07:47,35,08:02,21,16:28,+2.7,16:26,-9.8,22:45,+66.2,09:38,+64.2,19:20,+15.8,08:29,-999,00:00,0,00:00,29.44,23:59,29.35,01:43,0,23:59,46,0,2,0.91,0
8,February,+32.9,13:58,+19,04:43,32,21:27,23,17:15,-0.8,13:58,-10.8,07:16,+66.6,08:40,+63,18:43,+17.6,20:24,-999,00:00,0,00:00,29.53,11:14,29.35,23:59,9.2,16:22,92,0,3,0.91,8.182
9,February,+38.8,14:11,+19.9,23:59,47,17:25,24,22:40,+18.9,17:23,-10.1,23:59,+66,09:08,+63.5,19:49,+14,03:46,-999,00:00,0,00:00,29.35,02:43,28.94,18:14,13.2,18:56,285,0.04,0,0.04,13.585
10,February,+32.4,13:52,+13.5,06:40,26,23:59,0,07:07,-1.3,13:52,-15.9,03:07,+66,09:36,+63.9,21:45,+13.5,06:40,-999,00:00,0,00:00,29.32,23:59,29.03,07:59,0,23:59,253,0,1,0.04,0
11,February,+32.2,14:38,+24.1,23:59,32,08:30,23,21:45,-0.9,08:29,-6.7,03:44,+65.8,08:33,+63.9,23:26,+17.6,15:30,-999,00:00,0,00:00,29.38,12:14,29.32,19:29,8.7,14:26,254,0,2,0.04,10.03
12,February,+42.4,10:55,+14.2,06:24,44,08:18,21,16:10,+8.4,08:28,-9.8,22:31,+70.3,12:09,+62.2,20:14,+14,06:28,-999,00:00,0,00:00,29.35,10:14,29.17,23:59,7.6,16:22,294,0,3,0.04,16.722
13,February,+35.2,16:31,+18.1,23:58,28,23:59,22,21:49,+0.3,16:31,-13.2,22:32,+65.5,09:36,+62.4,19:08,+12.2,17:34,-999,00:00,0,00:00,29.2,23:59,29.17,18:59,12.3,17:34,303,0,4,0.04,44.775
14,February,+46.4,11:09,+11.7,07:08,38,07:51,0,07:48,+7.2,11:09,-9.8,00:19,+66,11:01,+61.9,21:29,+10.4,00:50,-999,00:00,0,00:00,29.26,10:14,29.12,23:59,8.7,16:34,291,0,5,0.04,18.161
15,February,+34.2,13:49,+23,23:59,42,21:01,22,13:59,+5,21:01,-6.5,17:12,+64.9,08:36,+63.1,00:19,+3.2,11:34,-999,00:00,0,00:00,29.12,01:14,28.91,10:14,14.1,11:34,205,0,6,0.04,53.789
16,February,+30.2,13:48,+21.4,07:29,39,20:38,23,17:46,+5,20:38,-8,09:35,+65.1,11:51,+63.5,22:23,+3.2,05:41,-999,00:00,0,00:00,29.17,23:15,29.06,00:29,15,13:59,272,0,7,0.04,59.445
17,February,+35.4,12:06,+26.8,00:19,32,01:18,22,16:48,+1,01:18,-4.4,09:25,+64.9,08:54,+63.5,22:46,+10.4,05:42,-999,00:00,0,23:59,29.23,23:59,29.14,17:15,13.2,21:07,289,0,8,0.04,65.302
18,February,+39.6,13:20,+28,07:58,31,08:25,21,15:07,+2.8,13:20,-4.5,06:49,+65.1,07:49,+63,22:40,+14,05:32,-999,00:00,0,00:00,29.38,23:59,29.23,04:30,11,17:14,258,0,9,0.04,62.75
19,February,+54.3,16:31,+18.3,06:49,50,08:21,18,16:32,+14.9,08:21,-8.1,22:05,+65.5,08:39,+62.2,22:26,+17.6,06:59,-999,00:00,0,00:00,29.47,23:15,29.38,05:14,10.1,15:36,284,0.04,0,0.04,23.153
20,February,+21.9,23:59,+17.6,03:19,40,02:45,17,15:59,+0.9,13:37,-16.1,15:59,+65.3,05:42,+62.2,22:32,+17.6,05:41,-999,00:00,0,00:00,29.5,13:34,29.38,23:59,3.6,15:07,175,0,1,0.04,0.149
