This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN
10,August,+85.5,16:33,+65.8,23:59,85,04:38,18,16:38,+64.9,04:38,+34.3,20:13,+75.2,16:54,+73.9,23:47,+65.8,23:59,+81.3,16:33,0,00:00,29.17,23:59,29.06,07:41,11,15:24,267,0.04,0,0.04,30.486
11,August,+80.1,18:15,+56.8,07:26,80,08:17,17,17:37,+55.4,08:24,+29.8,13:45,+75.2,15:33,+73.4,08:30,+56.8,07:26,+77,18:15,0,00:00,29.29,23:59,29.17,03:27,8.3,16:28,262,0,1,0.04,15.098
12,August,+84.7,16:52,+54,06:47,84,08:44,16,19:02,+57.7,09:04,+31.6,19:02,+75,16:40,+72.5,09:35,+53.6,07:40,+80.1,16:52,0,00:00,29.35,13:57,29.26,22:27,6.3,12:59,59,0,2,0.04,6.662
13,August,+89.4,15:27,+59.7,05:24,82,07:50,19,17:12,+64.8,21:57,+40.1,16:23,+75,16:33,+73.2,10:24,+59,05:24,+85.5,15:27,0,00:00,29.29,01:11,29.14,22:42,6.3,16:20,137,0.04,0,0.04,11.864
14,August,+79,15:03,+64,23:59,85,08:52,25,16:31,+63,08:51,+38.8,16:31,+75,15:38,+73.8,09:50,+64,23:59,+77.7,14:27,0,00:00,29.17,02:12,29.09,16:57,8.7,15:07,324,0,1,0.04,19.33
15,August,+79.9,17:40,+62.8,03:47,73,04:19,23,18:47,+55.2,05:58,+37.4,19:51,+75.2,14:59,+73.9,04:06,+62.6,07:00,+77.7,17:40,0,00:00,29.26,23:59,29.12,06:12,11.9,09:50,282,0,2,0.04,30.292
16,August,+86.4,16:33,+58.3,06:46,85,09:03,16,18:49,+61,09:23,+31.8,18:49,+75,13:56,+73,08:57,+58.3,06:46,+82,16:33,0,00:00,29.38,23:59,29.26,03:57,8.1,14:15,288,0,3,0.04,5.664
17,August,+87.4,15:55,+56.5,07:34,84,08:44,13,18:38,+59.5,08:58,+29.3,18:37,+75.2,15:23,+72.9,08:39,+56.5,07:34,+82.6,15:55,0,00:00,29.44,12:27,29.32,21:42,5.8,15:19,152,0,4,0.04,9.65
18,August,+90.7,16:14,+60.4,07:20,84,08:37,15,18:12,+61.2,08:43,+34.3,17:51,+75,14:20,+73.4,09:37,+60.4,07:20,+86,16:14,0,00:00,29.35,11:12,29.2,23:59,8.1,15:03,282,0,5,0.04,9.211
19,August,+87.1,15:38,+63.1,07:13,84,08:39,18,14:24,+64.6,08:39,+37.6,14:13,+75,15:04,+73.9,22:26,+62.6,07:23,+83.3,15:21,0,00:00,29.26,23:59,29.17,19:57,11,02:30,298,0.04,0,0.04,14.651
20,August,+89.4,16:47,+64.4,06:02,86,10:10,19,18:35,+70.5,10:11,+39.6,18:35,+75,13:14,+73.8,07:35,+64.4,08:10,+85.3,16:49,0,23:59,29.32,13:12,29.2,20:12,6.3,14:43,217,0,1,0.04,10.761
21,August,+88.2,14:52,+68.5,06:21,86,08:08,21,15:20,+67.5,08:18,+42.6,15:46,+75.2,13:44,+73.8,01:46,+68,06:35,+85.5,14:48,1.97,17:15,29.26,23:59,29.14,17:12,9.6,15:21,290,0.35,0,0.35,14.174
22,August,+81,15:33,+56.8,07:27,85,08:15,14,17:38,+64.6,00:45,+27,17:38,+75.2,16:39,+73.6,10:05,+56.8,07:27,+77.2,15:33,0,00:00,29.38,13:57,29.26,02:27,10.1,17:48,263,0,1,0.35,19.271
23,August,+85.8,16:28,+55.8,06:13,84,09:21,13,16:36,+59.5,09:29,+28.9,16:36,+75.2,16:12,+72.7,09:14,+55.4,07:28,+81.1,16:28,0,00:00,29.38,11:57,29.26,23:59,7.6,14:53,237,0,2,0.35,12.169
24,August,+92.5,16:34,+64.6,06:17,46,06:28,19,18:20,+47.5,23:56,+39,01:53,+75,18:23,+73.8,08:23,+64.4,07:04,+88.5,16:34,0,00:00,29.26,02:12,29.09,22:57,12.3,15:51,293,0,3,0.35,40.449
25,August,+86.9,15:50,+65.8,23:59,77,11:11,18,18:35,+66.4,11:23,+36.1,18:35,+74.8,18:09,+73.9,07:13,+65.8,23:59,+82.6,15:53,5.12,09:12,29.29,23:59,29.09,07:27,8.7,08:12,283,0.59,0,0.59,20.94
26,August,+84.4,15:29,+60.1,07:33,85,09:11,20,16:51,+64.4,09:20,+37,15:52,+75.2,15:58,+73.6,08:34,+60.1,07:33,+80.8,15:29,0,00:00,29.32,11:57,29.2,23:59,8.3,14:48,296,0,1,0.59,7.079
27,August,+84.7,16:24,+57.9,07:46,86,09:32,16,16:48,+63.3,09:39,+32.7,16:48,+75.4,14:16,+73.2,09:48,+57.2,07:46,+80.6,16:23,0,00:00,29.23,01:12,29.06,23:59,12.8,16:31,287,0,2,0.59,22.881
28,August,+81.5,16:52,+61.5,23:59,59,03:24,17,18:14,+50.2,03:24,+31.3,18:12,+75,13:23,+73.9,23:59,+60.8,23:59,+78.1,16:52,0,00:00,29.17,23:59,29.03,05:42,9.6,17:09,293,0,3,0.59,26
29,August,+79.9,17:20,+57,07:17,83,08:57,15,19:16,+55.8,09:02,+25.2,19:16,+75,16:26,+70.3,09:17,+57,07:17,+75.9,17:20,0,00:00,29.35,23:59,29.17,03:27,9.2,14:29,284,0,4,0.59,11.372
30,August,+84.4,17:28,+50.9,07:31,84,08:57,16,17:30,+55.6,09:14,+31.6,11:10,+74.8,16:30,+72,09:49,+50.9,07:31,+80.2,17:28,0,00:00,29.41,13:42,29.32,19:57,8.1,10:35,100,0,5,0.59,9.002
31,August,+87.1,12:43,+60.4,06:20,80,08:36,20,15:18,+58.6,08:46,+39.9,15:18,+75,17:04,+73.2,08:10,+60.4,06:21,+83.3,12:41,0,00:00,29.44,11:27,29.35,21:12,8.3,15:14,285,0,6,0.59,9.717
