This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN

1,May,+82.4,17:39,+61.5,07:26,84,08:59,20,17:59,+61,09:09,+35.6,18:25,+74.3,19:09,+72,08:19,+59,23:58,+78.8,17:39,4.49,19:46,29.38,11:40,29.23,19:56,15.4,19:56,293,0.31,0,0.31,10.53
2,May,+89.1,16:50,+59.9,04:13,86,08:46,13,19:25,+62.6,08:59,+29.8,19:25,+76.3,19:48,+72.1,08:05,+59.9,04:13,+83.8,16:50,0,00:00,29.35,11:41,29.26,04:25,11,15:14,281,0,1,0.31,26.909
3,May,+89.8,16:21,+61.2,07:09,83,08:46,15,17:04,+63.9,08:59,+34.3,17:04,+76.6,19:03,+73.2,08:36,+60.8,07:27,+84.6,16:21,0,00:00,29.41,12:11,29.29,23:59,8.3,18:01,132,0,2,0.31,11.022
4,May,+84,16:55,+64.2,05:00,83,05:47,21,17:05,+61.3,05:47,+38.1,16:25,+76.6,13:47,+73.9,23:44,+64.2,05:01,+80.4,16:55,0,00:00,29.35,09:56,29.17,22:56,8.3,20:56,320,0,3,0.31,14.651
5,May,+79.9,17:10,+64.9,23:59,85,08:31,23,17:20,+61.5,08:31,+37.6,16:36,+75.4,21:03,+73.4,11:36,+64.4,23:59,+77.4,19:13,0.04,00:57,29.29,23:59,29.14,04:41,8.3,14:37,291,0.31,0,0.31,3.212
6,May,+84.9,15:38,+58.8,07:15,86,08:37,18,16:57,+59.9,09:06,+34.7,19:40,+76.1,19:31,+72.3,09:06,+58.8,07:15,+80.6,15:38,0,00:00,29.35,10:41,29.2,20:26,5.8,11:49,292,0,1,0.31,3.577
7,May,+86,16:36,+60.6,06:51,85,08:49,18,18:38,+64.8,09:06,+34,20:12,+75.7,20:41,+73.2,09:00,+60.6,06:51,+81.7,16:36,0,00:00,29.23,01:56,29.09,21:11,10.1,15:21,202,0.04,0,0.04,33.035
8,May,+72.7,15:33,+63.1,06:36,84,09:21,25,16:58,+61.9,09:32,+34,16:58,+75.4,15:54,+73.8,09:24,+62.6,06:36,+76.1,13:37,1.5,04:16,29.17,00:25,29.09,08:56,13.6,14:37,304,0.63,0,0.63,14.762
9,May,+71.1,16:14,+50.2,23:59,45,14:48,17,20:03,+39.6,14:49,+17.8,21:53,+75.6,17:01,+73.8,23:38,+50,23:59,+72,16:13,0,14:31,29.14,23:59,29.06,19:26,11,19:29,276,0,1,0.63,18.265
