This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN

1,December,+36.1,00:03,+30.7,22:54,74,00:30,44,22:28,+28.2,00:09,+11.8,22:28,+72.3,22:08,+69.4,09:22,+12.2,11:46,-999,00:00,0.04,23:59,29.44,23:59,29.17,02:17,15,01:31,275,0,1,1.54,84.554
2,December,+37,14:51,+30.6,10:04,58,23:59,39,15:47,+19.8,23:43,+12.2,09:00,+71.1,18:14,+68.9,11:52,+17.6,01:49,-999,00:00,0,00:00,29.53,11:02,29.44,15:17,10.1,11:45,222,0,2,1.54,57.589
3,December,+36.1,13:59,+28.6,23:59,78,08:11,41,17:06,+25.9,08:10,+11.1,21:32,+70.7,21:39,+68.5,18:24,+26.6,14:09,-999,00:00,0,00:00,29.47,22:47,29.41,14:32,7.6,14:09,291,0,3,1.54,7.094
4,December,+31.8,12:55,+28,20:58,76,22:37,49,07:30,+23.7,14:55,+13.3,07:30,+70.9,22:05,+68.5,15:20,+21.2,13:53,-999,00:00,0,00:00,29.44,02:46,29.17,16:02,7.2,13:53,77,0,4,1.54,6.245
5,December,+33.8,13:02,+24.6,23:59,72,00:37,36,13:56,+20.8,00:30,+6.6,09:16,+70.7,23:05,+68.2,13:16,+1.4,22:58,-999,00:00,0,00:00,29.47,23:47,29.35,04:32,17,22:58,277,0,5,1.54,86.29
6,December,+24.6,00:03,+17.6,23:59,58,17:25,44,21:21,+10,03:26,+0.7,22:04,+69.8,22:00,+67.6,14:24,-0.4,22:10,-999,00:00,0,00:00,29.44,03:17,29.32,23:59,13.2,14:58,301,0,6,1.54,94.521
7,December,+27,13:48,+16,08:05,55,07:26,40,13:53,+6.8,15:26,+1,02:07,+68.7,21:09,+67.1,19:49,-2.2,01:57,-999,00:00,0,00:00,29.44,23:59,29.29,06:17,11.9,01:57,240,0,7,1.54,76.934
8,December,+32.4,14:47,+12.2,08:11,58,08:36,0,08:35,+8.2,12:13,-0.2,06:07,+68.4,20:51,+66.6,19:17,+8.6,09:08,-999,00:00,0,00:00,29.56,23:59,29.44,15:17,8.7,13:17,243,0,8,1.54,28.869
9,December,+34.5,14:33,+10,08:16,71,09:22,0,09:12,+8.2,09:52,-0.9,15:10,+69.1,21:17,+66.7,14:38,+10,08:16,-999,00:00,0,23:59,29.62,11:47,29.44,23:47,7.2,12:19,223,0,9,1.54,9.837
10,December,+47.7,15:16,+28.9,00:37,57,23:59,28,16:18,+18.9,23:22,+2.1,00:26,+68.7,22:00,+66.7,18:26,+28.4,04:04,-999,00:00,0,00:00,29.47,00:02,29.35,14:47,12.8,12:58,246,0,10,1.54,28.478
11,December,+49.8,12:59,+27.9,07:41,71,07:50,26,15:22,+31.3,23:44,+15.1,11:08,+69.1,22:06,+66.7,19:24,+27.9,07:41,-999,00:00,0,00:00,29.44,00:17,28.94,23:59,8.3,14:04,78,0.08,0,0.08,17.661
12,December,+42.1,00:00,+22.3,23:59,81,09:21,40,16:01,+33.3,06:41,+4.3,18:36,+69.8,22:00,+67.1,12:59,+6.8,17:41,-999,00:00,0.04,03:19,28.94,00:32,28.7,09:17,17.4,09:45,278,0.24,0,0.24,67.534
13,December,+22.8,14:36,+13.8,23:59,69,00:42,37,17:59,+13.8,00:42,-6.2,23:59,+68.5,22:14,+66.6,19:37,-5.8,17:27,-999,00:00,0,00:00,29.32,23:59,28.82,00:47,16.8,11:57,287,0,1,0.24,94.409
14,December,+24.6,16:13,+8.6,07:08,48,23:59,0,10:00,+4.1,14:11,-6.2,09:59,+68,22:12,+66.2,14:48,-11.2,02:11,-999,00:00,0,00:00,29.41,23:59,29.32,02:32,13.6,15:25,295,0,2,0.24,62.016
15,December,+28.8,15:24,+9.9,08:23,56,09:31,0,09:28,+5.9,13:37,-1.5,03:10,+68.2,20:42,+66.2,18:23,+3.2,01:37,-999,00:00,0,00:00,29.44,11:02,29.2,23:59,8.7,01:37,318,0,3,0.24,12.631
16,December,+27.7,13:42,+21.2,07:33,69,23:59,42,00:19,+15.8,23:59,+3.7,00:19,+68.7,22:13,+66,15:41,+19.4,21:46,-999,00:00,0,00:00,29.23,23:59,28.97,14:47,5.8,20:11,265,0,4,0.24,4.963
17,December,+30.7,13:33,+21.9,22:10,73,08:27,48,13:42,+19.2,09:01,+9.5,21:18,+67.1,00:37,+66.2,23:59,+17.6,13:03,-999,00:00,0,00:00,29.47,23:59,29.23,01:47,8.7,13:03,294,0,5,0.24,15.031
18,December,+34.3,14:54,+16.7,21:47,64,08:58,33,15:30,+12.9,00:23,+3.9,18:48,+68,22:18,+65.5,17:46,+15.8,21:47,-999,00:00,0,23:59,29.47,10:02,29.32,16:17,5.8,13:20,280,0,6,0.24,2.191
19,December,+32.7,12:27,+15.3,05:39,71,08:26,37,16:29,+12.9,09:30,+5.9,05:27,+68.7,22:06,+65.5,10:52,+15.3,05:39,-999,00:00,0,00:00,29.41,22:32,29.35,00:47,8.3,14:49,295,0,7,0.24,13.242
20,December,+34.2,14:09,+26.1,07:37,64,08:37,41,14:13,+17.1,09:49,+10,01:08,+68.4,22:13,+65.7,18:34,+26.1,07:37,-999,00:00,0,00:00,29.47,21:32,29.38,02:02,5.8,15:11,272,0,8,0.24,5.477
21,December,+34.2,15:00,+28.4,05:00,60,06:05,43,15:58,+16.5,06:05,+13.6,14:03,+68.4,22:54,+65.8,15:37,+26.6,12:46,-999,00:00,0,00:00,29.44,02:02,29.29,23:59,5.8,12:46,69,0,9,0.24,7.377
22,December,+34.5,14:36,+29.5,21:55,77,12:32,51,23:59,+27.3,12:32,+14.4,23:59,+67.6,22:01,+65.8,20:19,+17.6,17:45,-999,00:00,0,00:00,29.59,23:59,29.23,06:02,10.5,16:53,265,0,10,0.24,25.463
23,December,+34.5,14:32,+28.6,07:44,53,05:25,39,14:34,+14.5,04:38,+10.6,18:34,+68.5,23:30,+65.5,19:03,+15.8,00:50,-999,00:00,0,00:00,29.65,22:48,29.59,05:33,10.1,13:36,297,0.04,0,0.04,32.886
24,December,+34.5,12:34,+29.3,23:59,47,08:36,39,12:48,+12.7,12:34,+10,04:24,+67.6,00:07,+65.5,20:15,+28.4,23:59,-999,00:00,0,00:00,29.65,09:47,29.44,23:59,6.3,14:56,306,0,1,0.04,4.68
25,December,+31.5,15:16,+25.3,23:59,67,05:17,43,15:21,+17.4,05:16,+10,00:46,+67.1,19:49,+65.5,18:40,+15.8,18:03,-999,00:00,0,00:00,29.44,00:47,29.29,16:47,8.7,18:03,12,0,2,0.04,13.585
26,December,+28,12:07,+23.5,08:32,66,04:15,43,16:53,+15.8,04:15,+6.3,16:53,+68.7,22:24,+65.5,13:02,+5,19:21,-999,00:00,0,00:00,29.32,23:59,29.23,14:17,13.6,16:14,281,0,3,0.04,55.465
27,December,+28,15:33,+20.5,08:57,49,09:49,35,16:40,+9.5,00:13,+2.5,16:57,+68.2,22:56,+65.1,18:58,+1.4,07:07,-999,00:00,0,23:59,29.53,23:59,29.29,00:17,15.9,02:29,297,0,4,0.04,71.781
