This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN

1,April,+76.8,17:55,+37.9,06:13,76,09:05,18,18:05,+41.2,23:59,+22.8,01:28,+74.3,20:06,+70.5,08:28,+37.4,07:52,+74.7,17:54,0,00:00,29.23,01:55,28.97,21:10,9.6,19:12,254,0,1,0.04,23.571
2,April,+70.3,18:01,+50.7,08:21,42,01:40,14,18:15,+41.5,01:40,+12.2,20:56,+74.3,14:51,+71.8,10:12,+44.6,09:12,+69.6,16:27,0,00:00,29.26,23:59,29,03:10,8.7,15:21,82,0,2,0.04,23.787
3,April,+80.4,15:16,+46.2,05:47,39,05:56,15,17:46,+31.5,15:10,+15.3,00:46,+74.1,22:41,+69.6,09:35,+46.2,05:47,+76.6,15:10,0,00:00,29.26,10:25,29.12,23:59,8.7,16:34,11,0,3,0.04,9.852
4,April,+76.6,14:07,+55.9,23:59,52,08:23,17,23:59,+40.8,09:03,+11.8,23:59,+74.1,18:06,+71.4,08:45,+53.6,23:55,+74.8,14:07,0,00:00,29.12,23:59,29.03,15:55,11.9,16:15,303,0,4,0.04,16.588
5,April,+63.7,17:43,+44.6,08:14,27,23:59,16,18:55,+16.7,17:43,+6.3,07:44,+73.2,00:19,+69.4,11:16,+39.2,05:41,-999,00:00,0,00:00,29.23,23:59,29.12,18:10,10.5,15:55,333,0,5,0.04,20.277
6,April,+63.7,17:05,+33.1,07:40,41,07:53,16,19:02,+17.6,11:53,+4.6,03:21,+75.2,19:07,+70.5,08:41,+33.1,07:41,-999,00:00,0,00:00,29.5,23:59,29.23,00:55,12.3,16:04,32,0,6,0.04,24.13
7,April,+68.4,17:31,+29.1,07:34,41,08:17,15,19:31,+18.9,17:36,+1.2,02:20,+73.6,00:14,+68.7,11:46,+28.4,07:42,+68.5,17:36,0,00:00,29.59,11:56,29.47,23:59,12.8,16:18,238,0,7,0.04,15.433
8,April,+67.5,16:13,+42.1,00:34,32,08:22,15,18:52,+21.4,14:00,+4.5,01:16,+73.4,22:27,+68.2,10:18,+42.1,00:34,-999,00:00,0,00:00,29.47,00:25,29.38,21:25,15,16:07,13,0,8,0.04,48.431
9,April,+69.4,14:19,+38.8,05:36,33,05:58,15,19:17,+19.8,14:19,+4.6,01:27,+74.5,19:34,+68.2,07:54,+38.8,05:36,+69.1,14:34,0,00:00,29.41,00:56,29.17,19:10,19.2,15:42,295,0,9,0.04,47.916
10,April,+57,15:41,+39,07:25,29,07:25,17,17:59,+12.7,15:41,+2.8,23:59,+73.8,18:34,+70,08:00,+28.4,23:48,-999,00:00,0,00:00,29.35,23:25,29.17,05:25,15.9,19:06,299,0,10,0.04,72.415
11,April,+50.2,17:21,+28.2,07:19,39,08:07,19,20:24,+12,12:51,-0.9,02:11,+71.8,00:17,+69.3,08:04,+28.2,07:19,-999,00:00,0,00:00,29.5,23:59,29.29,03:41,13.2,13:24,255,0,11,0.04,26.339
