This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN

1,October,+78.8,16:19,+36.7,06:52,61,08:30,12,16:19,+29.5,09:23,+12,09:56,+74.3,13:50,+68.2,07:51,+36.7,06:52,+74.5,16:18,0,00:00,29.41,10:11,29.17,23:59,6.3,15:41,297,0,4,0.08,5.805
2,October,+78.1,17:00,+45.1,23:58,46,13:44,14,18:12,+39.2,13:44,+12.2,19:47,+73.6,17:12,+69.3,10:20,+44.6,23:59,+74.5,17:00,0.04,10:22,29.17,00:42,28.94,16:41,8.7,17:12,165,0.16,0,0.16,19.301
3,October,+76.5,12:24,+44.1,06:12,59,03:46,13,16:42,+32.7,03:35,+11.3,22:55,+74.7,15:32,+68.4,10:35,+44.1,06:12,+71.2,11:22,0,00:00,29.23,23:59,29.06,03:26,12.8,14:44,135,0,1,0.16,41.526
4,October,+72.7,16:21,+44.8,07:52,52,08:49,14,16:42,+36.1,08:49,+11.3,19:08,+74.3,16:11,+69.1,10:08,+44.6,08:01,+70.7,16:21,0,23:59,29.38,23:59,29.23,00:56,11,14:01,275,0,2,0.16,31.69
5,October,+85.8,17:18,+43,03:01,61,07:48,12,17:54,+33.6,09:03,+11.5,19:06,+72.9,15:15,+69.1,08:24,+42.8,03:09,+69.6,10:50,0,00:00,29.38,13:12,29.29,23:27,6.3,13:00,201,0,3,0.16,5.336
6,October,+75,14:57,+38.7,05:35,71,08:41,16,15:33,+41.9,22:33,+17.8,12:13,+72.9,14:57,+67.3,08:35,+38.7,05:35,+72.7,14:57,0,00:00,29.32,00:12,28.94,21:26,11,23:04,239,0,4,0.16,37.804
7,October,+72,16:47,+42.1,23:36,42,23:49,14,17:26,+36.1,00:20,+9.7,19:12,+72.9,17:02,+69.8,09:49,+42.1,23:36,+70.2,16:47,0,00:00,29.41,23:59,28.97,01:11,19.2,03:51,272,0,5,0.16,80.795
8,October,+69.6,11:51,+41.4,04:37,67,07:48,15,14:58,+41,21:27,+14.9,15:11,+71.6,17:44,+68,10:13,+41,04:47,+70,11:51,0.39,19:45,29.44,09:41,29.2,23:59,6.3,14:17,64,0.47,0,0.47,4.002
9,October,+78.3,12:10,+54.5,00:39,79,09:10,18,12:21,+57.9,09:10,+27.3,12:21,+73,13:30,+69.8,09:31,+48.2,03:08,+75.7,12:10,1.85,14:48,29.2,00:11,29,16:26,11,03:08,129,1.26,0,1.26,7.623
10,October,+67.8,16:56,+41.4,23:37,68,00:24,15,17:10,+51.8,00:24,+11.7,18:01,+72.3,17:32,+69.8,09:26,+41,23:55,-999,00:00,0,00:00,29.53,23:59,29.12,00:42,11.9,03:16,257,0.04,0,0.04,16.782
11,October,+75.7,16:40,+37.6,07:35,80,08:45,13,17:40,+41,09:00,+9.1,18:54,+74.1,15:48,+67.5,10:43,+37.4,07:58,+72.3,16:40,0,00:00,29.59,14:12,29.5,05:26,10.1,15:45,322,0,1,0.04,8.853
12,October,+77.9,17:15,+40.5,01:26,57,23:59,13,17:33,+41.9,23:59,+12.7,09:43,+73.6,17:58,+67.3,10:07,+40.5,01:26,+74.5,17:15,0,00:00,29.53,03:11,29.38,23:41,6.3,13:24,105,0,2,0.04,5.008
13,October,+69.8,09:51,+46.6,23:59,65,00:44,16,16:18,+45.5,00:44,+7.3,23:31,+72.9,17:16,+70.3,09:47,+39.2,23:45,+70,09:51,0,00:00,29.56,23:26,29.41,05:11,10.1,13:33,258,0,3,0.04,13.458
14,October,+51.1,12:30,+43.7,06:14,49,22:11,19,12:58,+26.8,22:06,+5.4,06:28,+72.1,12:39,+68.7,07:38,+35.6,17:04,-999,00:00,0,23:59,29.53,02:12,29.23,23:59,8.7,15:06,338,0.04,0,0.04,17.393
15,October,+50.5,15:13,+41.9,15:13,58,08:01,19,15:13,+31.3,08:01,+6.8,15:13,+71.4,15:13,+70.3,15:13,+37.4,15:13,-999,00:00,0.04,06:59,29.23,15:13,29.06,15:13,8.1,15:13,278,0.2,0,0.2,1.468
16,October,+51.6,13:57,+40.6,23:59,42,23:06,19,15:32,+21.2,22:16,+6.6,12:51,+71.8,14:04,+70.9,23:59,+37.4,23:53,-999,00:00,0,11:53,29.32,23:59,29.2,14:56,8.3,12:30,292,0,1,0.2,9.658
17,October,+50.7,12:09,+35.6,23:22,43,23:59,19,15:13,+19,00:08,+4.5,18:41,+71.6,15:19,+70.3,09:20,+32,01:33,-999,00:00,0,00:00,29.53,23:59,29.32,01:26,11,13:05,116,0,2,0.2,21.365
18,October,+69.1,16:58,+30,04:23,65,08:24,15,17:18,+25.5,08:31,+1.2,19:29,+75.7,16:24,+70,05:04,+28.4,09:46,+68.9,16:58,0,00:00,29.62,13:57,29.5,04:57,11,14:20,263,0,3,0.2,20.605
19,October,+70,17:17,+26.8,06:45,55,03:27,14,17:17,+19.9,17:20,+5.2,22:13,+74.7,14:32,+70,05:44,+26.6,06:59,+69.3,17:20,0,00:00,29.62,11:12,29.44,20:56,8.3,16:49,245,0,4,0.2,19.077
20,October,+81.7,16:58,+38.7,08:07,47,08:23,12,17:28,+28.6,17:06,+8.6,20:33,+73.2,14:19,+67.5,07:29,+38.7,08:07,+77.2,16:58,0,00:00,29.53,11:42,29.44,21:57,8.1,15:28,173,0,5,0.2,19.703
21,October,+84,16:46,+37.6,07:59,67,08:28,13,17:30,+32.4,08:31,+10.9,20:35,+74.3,14:38,+67.3,07:31,+37.4,08:11,+71.4,11:32,0,00:00,29.56,11:41,29.38,23:59,6.3,15:32,129,0,6,0.2,5.723
22,October,+75.4,14:38,+39.2,08:07,68,08:53,13,15:37,+35.6,09:58,+13.5,23:49,+74.1,19:08,+68.7,08:57,+39.2,08:20,+72.7,14:41,0,00:00,29.38,11:57,29.23,23:57,4,13:50,136,0,7,0.2,0.186
23,October,+65.5,20:37,+54,06:05,73,20:21,17,05:26,+55.4,20:21,+12.2,05:26,+72.9,00:50,+70.3,12:15,+53.6,11:17,-999,00:00,0.63,20:41,29.23,00:11,28.91,20:41,12.8,20:38,278,0.51,0,0.51,5.041
24,October,+62.4,00:00,+37.8,23:59,44,01:50,17,16:21,+37.2,01:39,+6.4,19:11,+72,00:21,+68.9,23:59,+37.4,23:59,-999,00:00,0,00:00,29.29,23:59,28.94,04:57,12.8,16:55,260,0,1,0.51,56.643
25,October,+72.1,16:54,+31.5,07:45,58,08:22,14,17:02,+29.8,11:05,+6.4,20:29,+74.8,16:23,+68.2,08:42,+31.5,07:45,+70.3,16:54,0,00:00,29.47,12:57,29.29,02:11,7.6,14:50,59,0,2,0.51,4.099
26,October,+74.5,17:11,+32.2,07:58,75,08:40,13,17:12,+33.3,08:40,+9.7,19:21,+72.1,13:21,+66.9,07:52,+32,08:10,+71.4,17:11,0,00:00,29.47,12:11,29.35,23:59,5.8,14:40,290,0,3,0.51,5.365
27,October,+62.6,14:25,+36.5,05:44,69,08:44,16,14:39,+39.2,20:30,+14.5,14:08,+70.9,16:24,+69.3,08:50,+36.5,05:44,-999,00:00,0.04,18:48,29.35,09:41,28.97,23:59,8.7,22:35,39,0.16,0,0.16,3.726
28,October,+61.2,15:42,+52.2,00:09,71,02:54,19,17:15,+46.4,04:17,+16.2,14:49,+71.6,17:06,+69.6,08:38,+46.4,00:15,-999,00:00,0.63,00:20,29.44,23:59,28.97,03:27,11.4,06:20,261,0.28,0,0.28,39.63
29,October,+68.9,11:38,+51.8,08:30,37,03:40,15,17:22,+27.9,03:40,+15.8,11:44,+75.4,15:06,+69.6,07:47,+51.8,10:43,+69.3,16:06,0,00:00,29.47,13:12,29.32,23:59,9.6,10:43,72,0,1,0.28,16.439
30,October,+85.3,16:21,+54.7,04:07,33,04:12,13,16:26,+29.7,16:29,+18.5,08:54,+77.4,15:34,+70.9,10:42,+54.7,04:07,+77,15:06,0,00:00,29.32,01:57,29.03,23:59,12.3,19:22,240,0,2,0.28,45.886
