This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN
11,March,+73.6,11:15,+40.5,06:32,75,07:46,13,11:15,+41.7,23:48,+14.9,12:29,+63.9,22:16,+60.3,12:13,+40.5,06:32,+71.1,10:21,0,00:00,29.12,09:30,28.97,17:30,7.6,12:26,178,0.12,0,0.12,5.88
12,March,+73.8,09:51,+45.7,07:12,78,07:57,14,15:37,+45.3,07:56,+16.7,18:53,+68,13:59,+61.5,07:47,+44.6,20:02,+71.8,09:51,1.38,20:03,29.03,05:30,28.76,19:15,11,19:59,276,0.63,0,0.63,26.641
13,March,+52.3,00:13,+44.8,23:11,82,05:54,32,22:31,+46,03:07,+17.4,22:31,+68.7,23:09,+65.7,10:49,+39.2,14:16,-999,00:00,0.08,00:16,28.82,01:30,28.7,12:15,8.7,14:16,260,0.71,0,0.71,8.972
14,March,+50,12:38,+42.8,22:56,43,15:49,28,14:10,+25.2,15:49,+15.1,22:08,+68.2,17:35,+66.6,12:38,+39.2,16:29,-999,00:00,0,00:00,29.06,23:59,28.79,07:30,8.3,16:26,285,0,1,0.71,6.841
15,March,+49.5,12:15,+40.8,08:02,44,03:35,21,17:31,+21.9,03:32,+10,17:31,+68.9,21:17,+66.6,14:48,+28.4,04:51,-999,00:00,0,00:00,29.35,23:59,29.06,00:45,13.2,18:00,301,0,2,0.71,38.177
16,March,+66.6,16:22,+43.2,03:48,44,02:24,15,16:24,+23.9,02:09,+9.3,23:19,+67.5,20:16,+65.5,16:37,+37.4,03:26,-999,00:00,0,00:00,29.41,13:30,29.35,20:31,8.7,13:11,293,0,3,0.71,10.932
17,March,+78.6,17:27,+39.7,08:01,31,03:36,13,17:28,+23.7,17:27,+5,23:59,+67.6,21:03,+65.3,08:52,+39.2,08:13,+74.5,17:27,0,00:00,29.38,11:45,29.23,18:45,8.1,16:42,7,0,4,0.71,10.634
18,March,+79.5,16:33,+31.6,07:44,40,08:31,12,16:33,+23.7,17:35,+2.5,04:55,+69.8,22:56,+65.8,15:20,+31.6,07:44,+75,16:33,0,00:00,29.29,11:45,29.17,19:15,11.9,14:51,283,0,5,0.71,25.039
19,March,+80.8,16:43,+32,07:32,47,07:52,12,16:35,+28.6,17:12,+1,01:51,+70.3,23:59,+66.6,08:36,+32,07:36,+76.5,16:43,0,00:00,29.32,12:15,29.23,18:15,13.2,12:26,284,0,6,0.71,29.175
20,March,+82.8,15:51,+35.4,07:42,46,08:37,12,12:32,+28.8,15:51,+5,01:29,+70.3,00:15,+67.1,10:48,+35.4,07:42,+78.1,15:51,0,00:00,29.35,11:45,29.26,19:00,10.5,13:51,205,0,7,0.71,21.782
21,March,+79.7,15:48,+41.5,05:57,37,21:27,13,17:08,+28.8,21:03,+6.1,00:55,+69.3,18:03,+66.6,13:12,+41,06:01,+75.7,15:48,0,00:00,29.29,08:15,29.03,23:59,8.7,23:32,25,0.04,0,0.04,22.766
22,March,+58.5,00:00,+42.4,23:42,69,08:59,19,00:04,+41.4,08:58,+12.7,16:24,+68,20:38,+66.2,16:32,+28.4,19:55,-999,00:00,0.39,03:46,29.06,23:30,28.91,03:15,14.1,02:47,87,0.55,0,0.55,51.545
23,March,+66.6,17:26,+38.8,23:36,60,01:02,15,18:35,+30,01:02,+8.4,20:00,+67.6,21:01,+66,19:33,+23,04:44,-999,00:00,0,00:00,29.26,23:59,29,02:30,13.2,04:44,311,0,1,0.55,76.193
24,March,+80.2,16:07,+32.5,07:35,70,08:56,12,16:07,+32.2,08:56,+9.7,23:25,+68.2,21:56,+65.8,04:39,+32,07:46,+75.6,16:07,0,00:00,29.41,11:00,29.26,23:59,6.3,17:57,77,0,2,0.55,3.726
25,March,+64.9,12:42,+43.5,06:08,61,21:48,15,12:43,+39.6,21:48,+8.6,02:31,+68.4,21:41,+66,07:42,+35.6,22:29,-999,00:00,0,00:00,29.26,01:15,28.94,22:30,13.2,22:29,299,0.04,0,0.04,23.511
26,March,+61.9,17:31,+28,23:59,46,02:10,16,17:50,+21.9,01:27,-2.7,23:19,+67.8,22:42,+65.8,19:33,+21.2,11:26,-999,00:00,0.04,02:33,29.44,23:59,28.97,01:46,13.2,11:26,0,0.08,0,0.08,49.466
27,March,+72.7,16:17,+23.5,05:54,42,07:11,14,16:51,+20.7,16:17,-0.8,04:15,+68.4,21:28,+65.7,15:40,+23,05:56,+70.7,16:17,0,00:00,29.5,10:30,29.2,23:59,8.3,18:05,81,0,1,0.08,27.282
28,March,+58.5,14:30,+43,07:33,61,22:31,18,05:16,+35.8,23:59,+6.3,06:36,+68.4,21:51,+65.7,13:39,+37.4,08:57,-999,00:00,0.24,19:32,29.2,06:44,28.97,19:29,10.5,08:41,96,0.24,0,0.24,38.475
29,March,+52.5,17:19,+43.7,23:23,62,01:54,24,17:23,+38.3,01:54,+13.6,23:58,+69.3,21:16,+65.8,04:30,+35.6,11:54,-999,00:00,0,00:00,29.26,23:44,29,07:30,11,19:50,294,0.04,0,0.04,34.551
30,March,+77.4,16:51,+35.6,07:56,47,08:18,13,17:50,+24.4,16:29,+4.5,21:53,+67.5,21:54,+66.2,15:00,+33.8,07:07,+73.6,16:51,0,00:00,29.35,12:00,29.2,20:00,11,18:55,237,0,1,0.04,32.446
31,March,+87.4,15:46,+34,03:16,70,08:45,12,12:48,+34.2,08:45,+9,00:32,+67.6,10:35,+66.2,13:59,+33.8,03:16,+81.9,15:46,0,00:00,29.35,13:14,29.23,21:14,7.6,17:43,139,0,2,0.04,14.651
