This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN
10,October,+86.9,16:53,+46.6,07:45,86,08:31,13,17:53,+47.8,08:52,+28,18:20,+72.5,22:06,+69.8,18:55,+46.4,07:55,+82.2,16:23,0,00:00,29.35,10:33,29.2,21:19,8.1,17:24,206,0,5,0.04,15.351
11,October,+86.2,17:06,+49.1,07:20,85,08:18,16,18:09,+48,08:52,+31.6,18:09,+72.7,22:44,+70.2,19:48,+49.1,07:20,+81.3,17:06,0,00:00,29.23,13:04,29.14,21:04,11,14:46,284,0,6,0.04,13.153
12,October,+84.4,15:22,+50.7,08:07,82,08:28,19,16:36,+48.7,08:31,+34.9,17:18,+73.2,23:08,+69.8,19:19,+50,08:07,+80.4,15:22,0,00:00,29.26,23:59,29.17,18:04,8.7,11:49,283,0,7,0.04,7.072
13,October,+79,15:56,+48.4,08:12,84,23:59,20,18:05,+54.1,23:21,+30,18:42,+73,15:18,+71.6,20:45,+48.2,08:20,+76.1,16:04,0.12,21:45,29.35,11:49,29.23,20:49,12.3,21:04,253,0.08,0,0.08,12.706
14,October,+66.4,16:44,+48,22:31,86,00:16,20,17:24,+54.5,00:16,+21.7,19:15,+73.9,21:13,+72.3,19:10,+46.4,10:19,-999,00:00,0,00:00,29.35,13:33,29.23,23:59,14.1,11:57,291,0.04,0,0.04,42.476
15,October,+65.3,16:03,+43,23:59,73,06:26,25,17:55,+39.6,06:21,+25.2,19:14,+75,22:58,+73,15:27,+41,04:30,-999,00:00,0,00:00,29.41,23:59,29.09,08:48,15.4,14:57,268,0,1,0.04,24.066
16,October,+69.4,16:53,+35.8,08:13,87,08:49,22,17:52,+38.5,09:25,+24.6,19:00,+75.2,17:19,+72.5,12:16,+35.6,08:20,+71.4,16:53,0,00:00,29.53,11:49,29.38,19:04,8.7,12:53,300,0,2,0.04,17.192
17,October,+79.5,16:53,+40.8,06:35,82,07:10,20,17:38,+39.4,09:24,+30.9,19:11,+74.3,16:46,+72.5,18:37,+40.8,06:36,+76.6,16:53,0,00:00,29.44,10:04,29.26,19:34,8.3,16:50,259,0,3,0.04,11.431
18,October,+72.5,15:55,+45.1,07:52,75,08:30,22,17:08,+40.5,09:47,+24.1,22:37,+73.9,16:10,+71.6,10:16,+44.6,08:06,+72.7,15:55,0,00:00,29.32,11:34,29.17,19:34,6.3,16:08,274,0,4,0.04,3.197
19,October,+65.5,16:50,+41,23:59,76,07:52,23,17:26,+41.7,07:52,+22.6,18:42,+72.9,21:16,+71.1,18:34,+41,23:59,-999,00:00,0,00:00,29.32,11:49,29.23,18:34,10.5,13:02,279,0,5,0.04,9.613
20,October,+68.5,16:49,+34.7,08:30,85,09:15,17,17:53,+38.1,10:04,+20.1,20:02,+73.4,22:02,+70.3,13:13,+34.7,08:30,+70.3,16:35,0,00:00,29.29,09:19,29.12,23:59,11,14:09,278,0,6,0.04,22.721
21,October,+65.7,16:15,+43.3,23:42,42,08:18,15,17:08,+29.3,09:43,+12.2,20:53,+72.1,22:21,+70.5,15:35,+42.8,23:43,-999,00:00,0,00:00,29.35,23:59,29.06,05:19,16.3,16:17,280,0,7,0.04,52.95
22,October,+66.2,16:41,+30.6,07:40,75,08:42,17,16:41,+28.4,08:59,+15.4,18:42,+72.7,23:09,+70.2,09:30,+30.2,08:21,-999,00:00,0,00:00,29.56,11:49,29.35,01:04,8.1,13:50,47,0,8,0.04,14.367
23,October,+79.5,17:05,+37.6,08:06,65,08:36,15,17:43,+30.2,12:36,+20.3,00:13,+73.6,22:13,+70.3,11:41,+37.4,08:18,+75.6,17:05,0,00:00,29.53,12:19,29.41,23:59,8.3,14:23,151,0,9,0.04,9.382
24,October,+81,16:21,+57.9,08:19,35,08:51,20,17:29,+38.1,23:59,+23.4,00:04,+74.1,22:07,+71.1,12:55,+57.2,08:19,+77.7,16:21,0,00:00,29.41,11:49,29.17,23:59,14.5,14:15,218,0,10,0.04,44.891
25,October,+71.1,00:44,+59.5,23:29,85,23:58,30,00:53,+59.2,14:09,+37.4,03:08,+73,22:30,+71.2,14:20,+59,23:56,+75.9,17:07,0.08,09:37,29.17,01:05,29.03,18:19,8.3,18:22,217,0.12,0,0.12,25.27
26,October,+81.3,13:35,+49.3,23:55,84,00:08,30,13:42,+56.7,15:10,+42.6,19:36,+73.2,22:12,+71.1,17:54,+46.4,19:24,+79.7,13:34,2.6,14:41,29.14,23:59,28.79,14:34,23.7,14:37,315,1.26,0,1.26,45.699
27,October,+74.8,16:55,+41.9,08:21,91,11:04,18,17:31,+54.1,11:04,+25.5,19:25,+72.5,19:47,+70.9,10:10,+41.9,08:21,+73.8,16:55,0,23:59,29.23,23:59,29.12,01:34,12.3,14:11,245,0,1,1.26,32.282
28,October,+62.8,02:45,+46.6,23:59,38,22:53,24,15:41,+30.4,01:53,+18.7,07:03,+72.1,21:37,+70.5,19:49,+35.6,23:12,-999,00:00,0,00:00,29.56,23:59,29.2,00:34,15.4,14:08,287,0,2,1.26,71.085
29,October,+55.4,16:35,+35.2,23:59,57,23:59,26,17:32,+22.8,11:14,+17.8,18:51,+72.1,22:32,+70.2,09:40,+32,09:19,-999,00:00,0,00:00,29.65,12:19,29.53,23:59,12.8,02:17,298,0,3,1.26,46.966
30,October,+66.7,17:23,+28,08:02,86,10:29,15,19:08,+35.1,10:42,+14.2,23:59,+73.4,23:25,+70.2,12:28,+28,08:02,-999,00:00,0,00:00,29.53,03:34,29.17,21:34,15,17:39,220,0,4,1.26,33.65
31,October,+59.7,15:15,+41.9,23:59,38,08:54,17,00:41,+28.9,14:01,+12.4,00:41,+72.7,23:25,+70.5,13:04,+41,22:30,-999,00:00,0,23:59,29.56,23:59,29.2,02:49,11,14:33,276,0,5,1.26,28.593
