This is the FreeWX-Wi raw almanac file of daily extremes.

This file used Midnight changeover times
Each entry details the extreme conditions for the 24 hours ENDING at the changeover time on the date shown for that entry.


DATE,MONTH,MAX TEMPERATURE,MAX TEMP TIME,MIN TEMPERATURE,MIN TEMP TIME,MAX HUMIDITY,MAX HUMIDITY TIME,MIN HUMIDITY,MIN HUMIDITY TIME,MAX DEWPOINT,MAX DEWPOINT TIME,MIN DEWPOINT,MIN DEWPOINT TIME,MAX INDOOR TEMP,MAX INDOOR TEMP TIME,MIN INDOOR TEMP,MIN INDOOR TEMP TIME,MIN WIND CHILL, MIN WIND CHILL TIME,MAX HEAT INDEX,MAX HEAT INDEX TIME,MAX RAINFALL RATE,MAX RAINFALL RATE TIME,MAX BAROMETER (SEA),MAX BAROMETER TIME,MIN BAROMETER (SEA),MIN BAROMETER TIME,MAX WIND (GUST),MAX WIND GUST TIME,MAX WIND GUST DIRECTION,TOTAL RAINFALL FOR LAST 24 HOURS,DAYS SINCE RAIN,LAST RAIN AMOUNT,WIND RUN

1,January,+37.9,00:02,+20.1,23:59,33,02:52,24,16:49,+9.7,01:59,-9.9,23:59,+68,12:17,+66.6,23:46,-4,22:20,-999,00:00,0,00:00,29.47,23:42,29.32,02:12,15.4,22:20,290,0,1,0.16,91.958
2,January,+23.2,15:39,+12.7,07:56,26,09:58,0,23:34,-7.6,15:44,-15.9,23:36,+75.7,10:55,+66.2,22:13,-4,11:24,-999,00:00,0,00:00,29.59,11:42,29.44,00:57,14.1,11:24,290,0,2,0.16,96.723
3,January,+25.2,16:23,+7.3,08:15,26,23:59,0,19:55,-6.5,16:23,-15.9,19:54,+75.6,10:53,+66.4,07:59,-7.6,10:51,-999,00:00,0,00:00,29.59,11:27,29.44,23:59,12.8,15:33,290,0,3,0.16,70.533
4,January,+28.2,14:22,+15.3,00:07,30,23:59,23,15:39,-2.7,18:14,-13.4,00:07,+68,13:56,+66.6,23:59,-0.4,05:07,-999,00:00,0,00:00,29.44,03:42,29.32,17:57,11.9,21:21,290,0,4,0.16,76.916
5,January,+23.5,12:16,+16.5,06:47,33,04:01,24,12:17,-3.1,00:39,-12.1,08:30,+67.5,15:46,+66.6,23:56,+3.2,04:33,-999,00:00,0,00:00,29.41,23:27,29.35,17:27,8.7,18:33,290,0,5,0.16,47.559
6,January,+28.4,14:26,+20.3,08:21,36,02:47,23,15:00,-1.1,02:39,-9,09:55,+67.5,15:09,+66.6,23:59,+8.6,16:32,-999,00:00,0,00:00,29.47,23:59,29.38,02:57,10.5,16:32,288,0,6,0.16,40.323
7,January,+29.5,10:29,+16,23:59,42,20:57,23,11:44,+5.9,20:57,-12.8,23:59,+67.6,10:37,+66.4,23:59,-7.6,23:52,-999,00:00,0,00:00,29.47,00:27,29.14,18:27,14.5,22:30,287,0,7,0.16,22.159
8,January,+22.3,13:49,+9.9,05:04,28,23:59,0,10:26,-8.1,13:49,-14.8,11:26,+72,11:11,+66,04:23,-11.2,07:34,-999,00:00,0,00:00,29.56,23:59,29.26,01:28,11,11:25,286,0,8,0.16,58.532
9,January,+29.8,13:30,+16.5,01:28,33,08:18,23,14:13,-3.5,13:30,-12.1,23:59,+67.6,13:03,+66.4,02:59,+10.4,23:32,-999,00:00,0,00:00,29.71,23:59,29.56,05:42,6.7,15:21,286,0,9,0.16,11.588
10,January,+30.2,16:25,+3.2,05:08,35,09:30,0,10:25,+0.5,10:39,-15.7,17:48,+75.7,11:07,+65.8,06:59,+3.2,05:29,-999,00:00,0,00:00,29.79,12:12,29.65,23:59,6.3,11:27,287,0,10,0.16,9.784
11,January,+32.4,12:23,+8.8,00:06,41,23:35,0,05:16,+5,23:35,-14.3,03:06,+68.7,14:53,+66,00:52,+8.6,00:20,-999,00:00,0,00:00,29.65,00:12,29.38,17:12,8.7,18:17,260,0,11,0.16,29.979
